"family","genus","species","size","temperature","Ic_median","In_median","Ip_median"
"Lutjanidae","Hoplopagrus","Hoplopagrus_guentherii",75,26,10.6769933496372,2.65299896910467,0.496096231186149
"Atherinidae","Hypoatherina","Hypoatherina_barnesi",2,27,0.00192441478085293,0.00033236135725586,4.51562262586453e-05
"Atherinidae","Hypoatherina","Hypoatherina_barnesi",5,27,0.0116463517655417,0.00199828641900393,0.00026428544135446
"Serranidae","Hypoplectrodes","Hypoplectrodes_maccullochi",5,22,0.0138125703504389,0.0033293109714778,0.00062987956477283
"Serranidae","Hypoplectrodes","Hypoplectrodes_maccullochi",5,23,0.0141056723464709,0.00342558918843744,0.00064274500732829
"Serranidae","Hypoplectrodes","Hypoplectrodes_maccullochi",8,22,0.0406952096991966,0.00970212782602129,0.0018469144653743
"Serranidae","Hypoplectrodes","Hypoplectrodes_maccullochi",8,23,0.0444678957721225,0.0109431934021645,0.0020676498473364
"Serranidae","Hypoplectrodes","Hypoplectrodes_maccullochi",10,22,0.0785124725201161,0.0193393179167233,0.00358436816853212
"Serranidae","Hypoplectrodes","Hypoplectrodes_maccullochi",10,23,0.0765781387084075,0.018574769888693,0.00361010475297868
"Serranidae","Hypoplectrodes","Hypoplectrodes_maccullochi",12,22,0.112736133026842,0.0277732470486383,0.00522728396356801
"Serranidae","Hypoplectrodes","Hypoplectrodes_maccullochi",12,23,0.110289497847283,0.0272566733665611,0.00524817284522814
"Serranidae","Hypoplectrodes","Hypoplectrodes_maccullochi",15,22,0.174677132697106,0.0414440647356689,0.00792905884456558
"Serranidae","Hypoplectrodes","Hypoplectrodes_maccullochi",20,23,0.420213886746634,0.100840963700878,0.019266391259181
"Serranidae","Hypoplectrodes","Hypoplectrodes_nigroruber",5,20,0.013728427025187,0.00323729834475984,0.00066173760835733
"Serranidae","Hypoplectrodes","Hypoplectrodes_nigroruber",8,20,0.0449591139479927,0.0103963509418785,0.00201600115408089
"Serranidae","Hypoplectrodes","Hypoplectrodes_nigroruber",10,20,0.0723090060834613,0.0165333694590505,0.00334364641601328
"Serranidae","Hypoplectrodes","Hypoplectrodes_nigroruber",10,21,0.0720536682536199,0.0165183963124801,0.00335516602958985
"Serranidae","Hypoplectrodes","Hypoplectrodes_nigroruber",12,20,0.112677821109849,0.0253641867969304,0.00522275279339746
"Serranidae","Hypoplectrodes","Hypoplectrodes_nigroruber",15,20,0.229101027004413,0.051884559423037,0.0103036753265766
"Serranidae","Hypoplectrodes","Hypoplectrodes_nigroruber",15,21,0.227762990787527,0.0520849274198665,0.0104848194647204
"Serranidae","Hypoplectrodes","Hypoplectrodes_nigroruber",20,20,0.466968903527886,0.107129112687698,0.0213102490077398
"Serranidae","Hypoplectrodes","Hypoplectrodes_nigroruber",20,21,0.465256137687053,0.106111073848134,0.0209433515923804
"Serranidae","Hypoplectrodes","Hypoplectrodes_nigroruber",25,20,0.860129354068579,0.202490074269716,0.0390094634183392
"Serranidae","Hypoplectrodes","Hypoplectrodes_nigroruber",25,21,0.791089655514786,0.182791845343652,0.0365567210911865
"Serranidae","Hypoplectrus","Hypoplectrus_aberrans",2,28,0.00320331188719725,0.00067188325476429,0.00014415003900541
"Serranidae","Hypoplectrus","Hypoplectrus_aberrans",8,28,0.0812391515857559,0.0172085344397064,0.00367954365663912
"Serranidae","Hypoplectrus","Hypoplectrus_aberrans",10,29,0.142833277930063,0.0300507356254485,0.00651498629825579
"Serranidae","Hypoplectrus","Hypoplectrus_chlorurus",10,28,0.133794515478259,0.0291207252346255,0.00628530635543024
"Serranidae","Hypoplectrus","Hypoplectrus_chlorurus",12,28,0.212926248631074,0.0457048079310524,0.00973380055169073
"Serranidae","Hypoplectrus","Hypoplectrus_gemma",10,26,0.100193120348836,0.0211476856537296,0.00462023000259957
"Serranidae","Hypoplectrus","Hypoplectrus_gemma",10,27,0.0970284532228356,0.0209444884535373,0.00437757382660701
"Serranidae","Hypoplectrus","Hypoplectrus_gemma",12,26,0.159384999628182,0.0342805930555091,0.00709320917544685
"Serranidae","Hypoplectrus","Hypoplectrus_guttavarius",5,29,0.0252891487129039,0.0053740952685487,0.0011871901834553
"Serranidae","Hypoplectrus","Hypoplectrus_guttavarius",8,29,0.0794597686894488,0.0171679960146275,0.00358296452160147
"Serranidae","Hypoplectrus","Hypoplectrus_guttavarius",10,29,0.128582470846072,0.0275525496829708,0.00585274333762279
"Serranidae","Hypoplectrus","Hypoplectrus_guttavarius",12,29,0.206878380990174,0.0449919327741041,0.00937749774248324
"Serranidae","Hypoplectrus","Hypoplectrus_indigo",2,28,0.00301056603005028,0.0006402781366721,0.00013688320466931
"Serranidae","Hypoplectrus","Hypoplectrus_indigo",8,28,0.0684230917542538,0.0146764897566551,0.00308642357279305
"Serranidae","Hypoplectrus","Hypoplectrus_indigo",10,29,0.12505953383928,0.0275550082870659,0.00567955535549678
"Serranidae","Hypoplectrus","Hypoplectrus_indigo",12,29,0.2128290851794,0.0458002165353455,0.00961781847267741
"Serranidae","Hypoplectrus","Hypoplectrus_nigricans",5,28,0.0241857061015588,0.00554581414589481,0.00117314598949797
"Serranidae","Hypoplectrus","Hypoplectrus_nigricans",5,29,0.025254476094887,0.00537771983165721,0.00113146872573659
"Serranidae","Hypoplectrus","Hypoplectrus_nigricans",8,28,0.0709258323612004,0.015313300035607,0.00316540182135971
"Serranidae","Hypoplectrus","Hypoplectrus_nigricans",8,29,0.0705033599342534,0.0152433498618485,0.00323897704870482
"Serranidae","Hypoplectrus","Hypoplectrus_nigricans",10,28,0.122410726235998,0.0267703311855569,0.00564752993379671
"Serranidae","Hypoplectrus","Hypoplectrus_nigricans",10,29,0.122434580292588,0.0268310713512616,0.00559565940981987
"Serranidae","Hypoplectrus","Hypoplectrus_nigricans",12,28,0.216934588655568,0.0466527167415713,0.00987361501702328
"Serranidae","Hypoplectrus","Hypoplectrus_nigricans",12,29,0.212666292553135,0.0474085806514235,0.0098927104032834
"Serranidae","Hypoplectrus","Hypoplectrus_nigricans",15,28,0.323813289741286,0.0711843090270224,0.0149715689915118
"Serranidae","Hypoplectrus","Hypoplectrus_nigricans",15,29,0.34557461784775,0.0758428748886058,0.0158773649248782
"Serranidae","Hypoplectrus","Hypoplectrus_puella",5,28,0.0243790067514964,0.00525045574461264,0.00113684945765926
"Serranidae","Hypoplectrus","Hypoplectrus_puella",5,29,0.0231380335045428,0.00501197962770067,0.0010652218741007
"Serranidae","Hypoplectrus","Hypoplectrus_puella",8,28,0.072301134308714,0.015733385894158,0.00331093598296991
"Serranidae","Hypoplectrus","Hypoplectrus_puella",8,29,0.0742615229526062,0.0162148395676467,0.00329871615585347
"Serranidae","Hypoplectrus","Hypoplectrus_puella",10,27,0.125816838608873,0.0274324528898039,0.00557946349349703
"Serranidae","Hypoplectrus","Hypoplectrus_puella",10,28,0.13167349785827,0.0281561622111069,0.00605937442311915
"Serranidae","Hypoplectrus","Hypoplectrus_puella",10,29,0.117458074734079,0.0256422762499698,0.00551050955047848
"Serranidae","Hypoplectrus","Hypoplectrus_puella",12,28,0.223515234077335,0.0480140171398749,0.00972499321921758
"Serranidae","Hypoplectrus","Hypoplectrus_puella",12,29,0.203453515762898,0.0444142423678582,0.0091603065521092
"Serranidae","Hypoplectrus","Hypoplectrus_puella",15,28,0.338480962565309,0.0744127279150866,0.014928414050708
"Serranidae","Hypoplectrus","Hypoplectrus_unicolor",5,27,0.0253779847216383,0.00551657997997565,0.00113961999526397
"Serranidae","Hypoplectrus","Hypoplectrus_unicolor",5,28,0.0255242378437354,0.00540807730242004,0.00113069990671112
"Serranidae","Hypoplectrus","Hypoplectrus_unicolor",8,26,0.0834066564273894,0.0179653401443586,0.0037906247460904
"Serranidae","Hypoplectrus","Hypoplectrus_unicolor",8,27,0.070339041717548,0.0149877305341498,0.00317160231851253
"Serranidae","Hypoplectrus","Hypoplectrus_unicolor",8,29,0.0777138877770532,0.016658568846195,0.0034440608195484
"Serranidae","Hypoplectrus","Hypoplectrus_unicolor",10,26,0.122029636951306,0.0256053993412324,0.00551491012225881
"Serranidae","Hypoplectrus","Hypoplectrus_unicolor",10,27,0.149451604290113,0.0321156183913097,0.00672861833254976
"Serranidae","Hypoplectrus","Hypoplectrus_unicolor",10,28,0.13875147075403,0.0302939958287051,0.00662316483066679
"Serranidae","Hypoplectrus","Hypoplectrus_unicolor",10,29,0.146574786547507,0.031256272033674,0.00647012250677359
"Serranidae","Hypoplectrus","Hypoplectrus_unicolor",12,27,0.204600169481305,0.0439018701562937,0.00963939543339241
"Hemiramphidae","Hyporhamphus","Hyporhamphus_affinis",12,21,0.0365898954419948,0.0072136632184041,0.00099663618630175
"Pomacentridae","Hypsypops","Hypsypops_rubicundus",8,18,0.0890145859819678,0.012876130938755,0.00190965075260999
"Pomacentridae","Hypsypops","Hypsypops_rubicundus",10,18,0.134540284810953,0.0195025368558346,0.00299195174425394
"Pomacentridae","Hypsypops","Hypsypops_rubicundus",12,18,0.232435640214075,0.033170071973898,0.00487091033361397
"Pomacentridae","Hypsypops","Hypsypops_rubicundus",15,17,0.364241617081753,0.0528240469247421,0.00760742979166826
"Pomacentridae","Hypsypops","Hypsypops_rubicundus",15,18,0.363977595929874,0.0535018101033794,0.00787156626029557
"Pomacentridae","Hypsypops","Hypsypops_rubicundus",20,17,0.772605042841468,0.110248772326906,0.0161238108322935
"Pomacentridae","Hypsypops","Hypsypops_rubicundus",20,18,0.803666431146487,0.11646462377973,0.0166362723203518
"Pomacentridae","Hypsypops","Hypsypops_rubicundus",25,17,1.47262463298386,0.207948749051784,0.0318651850417217
"Pomacentridae","Hypsypops","Hypsypops_rubicundus",25,18,1.47010745630692,0.211149537690236,0.0320791554328219
"Labridae","Iniistius","Iniistius_celebicus",10,25,0.096095782788921,0.0136973155828209,0.00233642641176451
"Labridae","Iniistius","Iniistius_pavo",15,28,0.214231354201216,0.0375016206376018,0.00618182555493644
"Labridae","Iniistius","Iniistius_pavo",20,27,0.46133703866554,0.0825962985123526,0.0135127633890746
"Cirrhitidae","Itycirrhitus","Itycirrhitus_wilhelmi",5,22,0.00947167132260385,0.00178690683744229,0.00037124450666875
"Cirrhitidae","Itycirrhitus","Itycirrhitus_wilhelmi",8,22,0.0352963943487182,0.0067625022186173,0.00145600972038136
"Cirrhitidae","Itycirrhitus","Itycirrhitus_wilhelmi",10,22,0.0688655087936713,0.0129143345269853,0.00281957626539948
"Chaetodontidae","Johnrandallia","Johnrandallia_nigrirostris",5,24,0.070468732144055,0.0121882653551774,0.00199586808328041
"Chaetodontidae","Johnrandallia","Johnrandallia_nigrirostris",5,27,0.0769160782225207,0.0136112195330635,0.00228078965972186
"Chaetodontidae","Johnrandallia","Johnrandallia_nigrirostris",5,28,0.0798466964559132,0.0141836878107399,0.00232238459156085
"Chaetodontidae","Johnrandallia","Johnrandallia_nigrirostris",5,29,0.08785597630266,0.0157002234536145,0.00247533077600947
"Chaetodontidae","Johnrandallia","Johnrandallia_nigrirostris",8,20,0.154368767039959,0.0275160973035386,0.00456533909854368
"Chaetodontidae","Johnrandallia","Johnrandallia_nigrirostris",8,21,0.164187836395515,0.0286094357863345,0.00455798926338267
"Chaetodontidae","Johnrandallia","Johnrandallia_nigrirostris",8,22,0.160551690955321,0.028464653224858,0.00463361304062185
"Chaetodontidae","Johnrandallia","Johnrandallia_nigrirostris",8,23,0.150158550337407,0.026587857633292,0.00441988096956488
"Chaetodontidae","Johnrandallia","Johnrandallia_nigrirostris",8,24,0.172662194417248,0.0311421002465641,0.00510626311571862
"Chaetodontidae","Johnrandallia","Johnrandallia_nigrirostris",8,27,0.186360352365836,0.033029664752587,0.00556719745565403
"Chaetodontidae","Johnrandallia","Johnrandallia_nigrirostris",8,28,0.20591875060964,0.03573579560775,0.00590326017983533
"Chaetodontidae","Johnrandallia","Johnrandallia_nigrirostris",8,29,0.203997139710668,0.0361974423166112,0.00594301155523063
"Chaetodontidae","Johnrandallia","Johnrandallia_nigrirostris",10,21,0.251317534277504,0.0451077442624441,0.00731889806395748
"Chaetodontidae","Johnrandallia","Johnrandallia_nigrirostris",10,22,0.27407306669526,0.0477542358180234,0.0082012015546271
"Chaetodontidae","Johnrandallia","Johnrandallia_nigrirostris",10,23,0.25504058398048,0.0447440845155765,0.00732607842217698
"Chaetodontidae","Johnrandallia","Johnrandallia_nigrirostris",10,24,0.286859183081706,0.0515907792036339,0.00851750131124005
"Chaetodontidae","Johnrandallia","Johnrandallia_nigrirostris",10,27,0.304552778992482,0.0526769990530656,0.00874726884820265
"Chaetodontidae","Johnrandallia","Johnrandallia_nigrirostris",10,28,0.302934362144878,0.0533046612132268,0.00876700106938892
"Chaetodontidae","Johnrandallia","Johnrandallia_nigrirostris",10,29,0.316526331308358,0.0534352531061803,0.00875153610857658
"Chaetodontidae","Johnrandallia","Johnrandallia_nigrirostris",12,20,0.40354944105799,0.0720300949781208,0.0122234913228927
"Chaetodontidae","Johnrandallia","Johnrandallia_nigrirostris",12,21,0.414972198834732,0.0733681351853317,0.0122131082722774
"Chaetodontidae","Johnrandallia","Johnrandallia_nigrirostris",12,22,0.419140808864275,0.0731968185895251,0.0122665883469391
"Chaetodontidae","Johnrandallia","Johnrandallia_nigrirostris",12,23,0.453005634522205,0.0804651167517963,0.0133168796258308
"Chaetodontidae","Johnrandallia","Johnrandallia_nigrirostris",12,24,0.458177877732928,0.0803038686773737,0.0128491023711166
"Chaetodontidae","Johnrandallia","Johnrandallia_nigrirostris",12,26,0.448517776769544,0.077960346174793,0.0130781389162642
"Chaetodontidae","Johnrandallia","Johnrandallia_nigrirostris",12,27,0.418770797572372,0.0733698714645004,0.012299165743597
"Chaetodontidae","Johnrandallia","Johnrandallia_nigrirostris",12,28,0.465080006106404,0.0800199629943187,0.0131705024288293
"Chaetodontidae","Johnrandallia","Johnrandallia_nigrirostris",12,29,0.444780140530362,0.0786249927766433,0.0128006839504804
"Chaetodontidae","Johnrandallia","Johnrandallia_nigrirostris",15,20,0.769480529556196,0.134370362473492,0.0220639486684221
"Chaetodontidae","Johnrandallia","Johnrandallia_nigrirostris",15,21,0.726183483928437,0.126092772582897,0.0214371619898277
"Chaetodontidae","Johnrandallia","Johnrandallia_nigrirostris",15,22,0.792954845673441,0.137884064732944,0.0228699676801961
"Chaetodontidae","Johnrandallia","Johnrandallia_nigrirostris",15,23,0.748059160202815,0.134577854034976,0.0219319811422068
"Chaetodontidae","Johnrandallia","Johnrandallia_nigrirostris",15,24,0.811347302205679,0.144210511634079,0.0233744260583223
"Chaetodontidae","Johnrandallia","Johnrandallia_nigrirostris",15,26,0.792456690100647,0.140333593708252,0.0231277923107192
"Chaetodontidae","Johnrandallia","Johnrandallia_nigrirostris",15,27,0.807374841775385,0.142271805613755,0.0237556340693818
"Chaetodontidae","Johnrandallia","Johnrandallia_nigrirostris",15,28,0.739317217766056,0.130152595227347,0.0213350607396552
"Chaetodontidae","Johnrandallia","Johnrandallia_nigrirostris",15,29,0.76442746142176,0.137412451118519,0.022837102509054
"Kyphosidae","Kyphosus","Kyphosus_bigibbus",12,25,0.292212170635712,0.0389371158596298,0.00578684732999112
"Kyphosidae","Kyphosus","Kyphosus_bigibbus",12,28,0.352141746390544,0.0464312231167678,0.0069340132777768
"Kyphosidae","Kyphosus","Kyphosus_bigibbus",15,22,0.40486224322732,0.0527146558606624,0.00769851146622329
"Kyphosidae","Kyphosus","Kyphosus_bigibbus",15,24,0.423591827152352,0.0567951693849613,0.00846303768507222
"Kyphosidae","Kyphosus","Kyphosus_bigibbus",15,25,0.449568902073125,0.0607333618052649,0.00877498136794966
"Kyphosidae","Kyphosus","Kyphosus_bigibbus",15,28,0.513356337474601,0.0696732647716223,0.0103789490083061
"Kyphosidae","Kyphosus","Kyphosus_bigibbus",15,29,0.547654367292531,0.0725859969458454,0.011042392437516
"Kyphosidae","Kyphosus","Kyphosus_bigibbus",20,22,0.718732245272625,0.095962063129902,0.014381142416783
"Kyphosidae","Kyphosus","Kyphosus_bigibbus",20,24,0.72476610734332,0.098708018495268,0.0143308932098469
"Kyphosidae","Kyphosus","Kyphosus_bigibbus",20,25,0.775715406801625,0.106309330578005,0.0159147253030373
"Kyphosidae","Kyphosus","Kyphosus_bigibbus",20,27,0.91401146696901,0.122176754396957,0.0180079715952052
"Kyphosidae","Kyphosus","Kyphosus_bigibbus",20,28,0.931812110069005,0.121698367786538,0.0192286558277151
"Kyphosidae","Kyphosus","Kyphosus_bigibbus",25,21,1.13330984266996,0.15624134413086,0.0229116887227313
"Kyphosidae","Kyphosus","Kyphosus_bigibbus",25,22,1.19061831091106,0.156363174240088,0.0244832589182287
"Kyphosidae","Kyphosus","Kyphosus_bigibbus",25,24,1.22004490848778,0.162207726440409,0.0248023621231385
"Kyphosidae","Kyphosus","Kyphosus_bigibbus",25,25,1.28004421994977,0.167625486584913,0.0251085038293827
"Kyphosidae","Kyphosus","Kyphosus_bigibbus",25,27,1.34328758194536,0.176223144471489,0.027302811374267
"Kyphosidae","Kyphosus","Kyphosus_bigibbus",25,28,1.39560862509928,0.189330258100444,0.0280233998606078
"Kyphosidae","Kyphosus","Kyphosus_bigibbus",25,30,1.43515473705316,0.189513741697854,0.0286490799057629
"Kyphosidae","Kyphosus","Kyphosus_bigibbus",30,22,1.9805158985361,0.265863944681948,0.039343561781152
"Kyphosidae","Kyphosus","Kyphosus_bigibbus",30,24,1.83330665629905,0.249609830976132,0.0371183968289737
"Kyphosidae","Kyphosus","Kyphosus_bigibbus",30,25,1.86970901104574,0.250432189383328,0.0373740497922441
"Kyphosidae","Kyphosus","Kyphosus_bigibbus",30,27,2.09666443664208,0.279954190360082,0.0416657320583406
"Kyphosidae","Kyphosus","Kyphosus_bigibbus",30,28,2.06569425041092,0.27710453449695,0.0408327158726971
"Kyphosidae","Kyphosus","Kyphosus_bigibbus",35,22,2.82109720902485,0.374145486788891,0.0541997904962785
"Kyphosidae","Kyphosus","Kyphosus_bigibbus",35,24,2.79872873539654,0.375696573094571,0.0549210328678942
"Kyphosidae","Kyphosus","Kyphosus_bigibbus",35,25,2.76112563074386,0.35824584698269,0.0546099915007916
"Kyphosidae","Kyphosus","Kyphosus_bigibbus",35,27,2.89872966400543,0.399337122691617,0.0589849572018671
"Kyphosidae","Kyphosus","Kyphosus_bigibbus",40,21,3.41689168646483,0.472216345029167,0.0704466245177467
"Kyphosidae","Kyphosus","Kyphosus_bigibbus",40,22,3.75532958143111,0.508674161880541,0.0768287417136105
"Kyphosidae","Kyphosus","Kyphosus_bigibbus",40,24,3.67902300195611,0.472546580518355,0.0728661877105927
"Kyphosidae","Kyphosus","Kyphosus_bigibbus",40,25,3.92719021512409,0.529533462367145,0.0788656722499329
"Kyphosidae","Kyphosus","Kyphosus_bigibbus",40,26,3.76662539809168,0.528543540868967,0.0796239718733781
"Kyphosidae","Kyphosus","Kyphosus_bigibbus",40,27,3.69279678574427,0.501099569137831,0.0737956349741173
"Kyphosidae","Kyphosus","Kyphosus_bigibbus",50,21,6.21220715865696,0.846058508649086,0.125078586466897
"Kyphosidae","Kyphosus","Kyphosus_bigibbus",50,22,6.95238262295756,0.931702522758119,0.138699981402239
"Kyphosidae","Kyphosus","Kyphosus_bigibbus",50,24,6.0302044373613,0.790128429364019,0.124044722022194
"Kyphosidae","Kyphosus","Kyphosus_bigibbus",50,25,6.46039896656119,0.890856548890733,0.124397036311502
"Kyphosidae","Kyphosus","Kyphosus_bigibbus",62,22,11.6546649861272,1.56355182980118,0.232752710848222
"Kyphosidae","Kyphosus","Kyphosus_cinerascens",12,29,0.433690059435439,0.0560762865286122,0.00820900740579168
"Kyphosidae","Kyphosus","Kyphosus_cinerascens",12,30,0.461246636375962,0.0604550508190255,0.00916484930056737
"Kyphosidae","Kyphosus","Kyphosus_cinerascens",15,27,0.647039257170611,0.0847323621202466,0.0125227859828944
"Kyphosidae","Kyphosus","Kyphosus_cinerascens",15,29,0.675071831603786,0.0897225201509482,0.0131752437769462
"Kyphosidae","Kyphosus","Kyphosus_cinerascens",15,30,0.689837828939684,0.0883801514837999,0.0131110190222275
"Kyphosidae","Kyphosus","Kyphosus_cinerascens",20,27,1.13231341856944,0.147188502893205,0.0219389818032383
"Kyphosidae","Kyphosus","Kyphosus_cinerascens",20,28,1.1136598170496,0.147330618916479,0.0210579034071461
"Kyphosidae","Kyphosus","Kyphosus_cinerascens",20,29,1.13375445651018,0.150774785975421,0.0212620140189066
"Kyphosidae","Kyphosus","Kyphosus_cinerascens",25,22,1.67705507985998,0.225179269046069,0.031392427796879
"Kyphosidae","Kyphosus","Kyphosus_cinerascens",25,26,1.79884212401409,0.237423385602935,0.0335190741114207
"Kyphosidae","Kyphosus","Kyphosus_cinerascens",25,27,1.744859262261,0.227226789000906,0.0336418157816685
"Kyphosidae","Kyphosus","Kyphosus_cinerascens",25,28,1.82550844176035,0.236592864411917,0.033570518624745
"Kyphosidae","Kyphosus","Kyphosus_cinerascens",25,29,1.83760324853481,0.237735442645229,0.035620988976338
"Kyphosidae","Kyphosus","Kyphosus_cinerascens",25,30,1.94407175504449,0.258056545136881,0.0381105881611454
"Kyphosidae","Kyphosus","Kyphosus_cinerascens",30,22,2.49669013966937,0.327568952389931,0.0489246010933968
"Kyphosidae","Kyphosus","Kyphosus_cinerascens",30,26,2.63344780513998,0.352457116653638,0.0517473399527402
"Kyphosidae","Kyphosus","Kyphosus_cinerascens",30,27,2.45426134557756,0.326153994949663,0.0507877559918995
"Kyphosidae","Kyphosus","Kyphosus_cinerascens",30,29,2.74231207202947,0.361948445804366,0.0513064078620578
"Kyphosidae","Kyphosus","Kyphosus_cinerascens",30,30,2.71410085792509,0.366498757022685,0.0516346405593444
"Kyphosidae","Kyphosus","Kyphosus_cinerascens",35,25,3.93594985100328,0.512060124126922,0.0735147817666146
"Kyphosidae","Kyphosus","Kyphosus_cinerascens",35,27,3.92472773308458,0.517452713102731,0.0761616570866218
"Kyphosidae","Kyphosus","Kyphosus_cinerascens",35,28,3.9603389997154,0.517932208718506,0.0747249673143367
"Kyphosidae","Kyphosus","Kyphosus_cinerascens",35,29,4.02321638997332,0.509785731115738,0.0766092864448756
"Kyphosidae","Kyphosus","Kyphosus_cinerascens",35,30,4.03444390251622,0.519469645638086,0.0778945993195742
"Kyphosidae","Kyphosus","Kyphosus_cinerascens",40,24,5.65696300458849,0.732942566845831,0.108434955055572
"Kyphosidae","Kyphosus","Kyphosus_cinerascens",40,25,5.50557239530964,0.704160032794161,0.105409550553993
"Kyphosidae","Kyphosus","Kyphosus_cinerascens",40,26,5.50441123763071,0.705587572078713,0.108987993503087
"Kyphosidae","Kyphosus","Kyphosus_cinerascens",40,27,5.22658132108847,0.692338888808755,0.105252553609092
"Kyphosidae","Kyphosus","Kyphosus_cinerascens",40,29,5.32322313503137,0.686955619926849,0.101416548340964
"Kyphosidae","Kyphosus","Kyphosus_cinerascens",40,30,5.40552220645682,0.703103739039632,0.104467714299534
"Kyphosidae","Kyphosus","Kyphosus_elegans",10,28,0.24815625476953,0.0327818734745437,0.0047204838064571
"Kyphosidae","Kyphosus","Kyphosus_elegans",10,29,0.244063465394116,0.0320649266934225,0.00483310637531987
"Kyphosidae","Kyphosus","Kyphosus_elegans",12,27,0.323355723640038,0.0422409145846575,0.00614470340464268
"Kyphosidae","Kyphosus","Kyphosus_elegans",12,28,0.362040873202978,0.0471573449855905,0.00708408805214804
"Kyphosidae","Kyphosus","Kyphosus_elegans",12,29,0.33936290749761,0.0449330552920767,0.00673471203007123
"Kyphosidae","Kyphosus","Kyphosus_elegans",15,27,0.501510706822876,0.0660976175854731,0.0100845375621747
"Kyphosidae","Kyphosus","Kyphosus_elegans",15,28,0.573752571361895,0.0762124984990597,0.0116019811906915
"Kyphosidae","Kyphosus","Kyphosus_elegans",20,27,0.951145233097948,0.123475954012432,0.0176419945704751
"Kyphosidae","Kyphosus","Kyphosus_elegans",20,28,0.876520959729929,0.117850507190787,0.0168763568961523
"Kyphosidae","Kyphosus","Kyphosus_elegans",25,20,1.33335153217401,0.174688932951366,0.0262025641752701
"Kyphosidae","Kyphosus","Kyphosus_elegans",25,24,1.35905023868385,0.182210177993613,0.0274439699069364
"Kyphosidae","Kyphosus","Kyphosus_elegans",25,27,1.4152823465305,0.188729278795087,0.026422670309972
"Kyphosidae","Kyphosus","Kyphosus_elegans",25,28,1.47738649521062,0.191984568638799,0.0270385633338691
"Kyphosidae","Kyphosus","Kyphosus_elegans",30,21,2.25159345968662,0.296173483036045,0.0424844174805868
"Kyphosidae","Kyphosus","Kyphosus_elegans",30,24,2.03331895602509,0.276264482578652,0.0383293781630836
"Kyphosidae","Kyphosus","Kyphosus_elegans",30,27,2.0610031046949,0.284606481299203,0.0405910823659015
"Kyphosidae","Kyphosus","Kyphosus_elegans",30,28,2.23351103177839,0.284321265529606,0.0431734008598707
"Kyphosidae","Kyphosus","Kyphosus_elegans",30,29,2.18038666880497,0.291525051323235,0.042797071723033
"Kyphosidae","Kyphosus","Kyphosus_elegans",35,21,3.25437174927856,0.414248388506148,0.0616423381237575
"Kyphosidae","Kyphosus","Kyphosus_elegans",35,23,3.03021375727588,0.402634815867587,0.0564200158497069
"Kyphosidae","Kyphosus","Kyphosus_elegans",35,24,2.77058475099511,0.375310604929456,0.052865641887411
"Kyphosidae","Kyphosus","Kyphosus_elegans",35,27,3.08442846866307,0.390111041476637,0.0590348255906138
"Kyphosidae","Kyphosus","Kyphosus_elegans",35,28,3.3219366369189,0.442272924715551,0.0655064340500092
"Kyphosidae","Kyphosus","Kyphosus_elegans",35,29,3.12877051911437,0.406943177815182,0.0632591323670707
"Kyphosidae","Kyphosus","Kyphosus_elegans",40,24,4.27654640871847,0.5739363783744,0.0828269961844636
"Kyphosidae","Kyphosus","Kyphosus_elegans",40,27,3.97327367007615,0.522865071364726,0.0788931789100886
"Kyphosidae","Kyphosus","Kyphosus_elegans",40,28,4.24971335825982,0.562964544311139,0.0836195322906379
"Kyphosidae","Kyphosus","Kyphosus_elegans",40,29,4.44089692794673,0.585070125839066,0.0872691739719827
"Kyphosidae","Kyphosus","Kyphosus_sydneyanus",10,18,0.219100826869738,0.0297432365539651,0.00432804702087169
"Kyphosidae","Kyphosus","Kyphosus_sydneyanus",10,20,0.219997317876223,0.0292160950860662,0.00442918005109987
"Kyphosidae","Kyphosus","Kyphosus_sydneyanus",10,21,0.225195585535544,0.0305818951073641,0.00445196141588642
"Kyphosidae","Kyphosus","Kyphosus_sydneyanus",12,18,0.289156671668931,0.0397957084496836,0.00598144731887633
"Kyphosidae","Kyphosus","Kyphosus_sydneyanus",12,20,0.334779694918869,0.045044965786272,0.00680797592237359
"Kyphosidae","Kyphosus","Kyphosus_sydneyanus",12,21,0.348562989109738,0.0472344505391415,0.0067138468554122
"Kyphosidae","Kyphosus","Kyphosus_sydneyanus",15,18,0.461871297697701,0.0622149523540436,0.00941490783719051
"Kyphosidae","Kyphosus","Kyphosus_sydneyanus",15,19,0.504458772494413,0.0682004172391909,0.0101522521484486
"Kyphosidae","Kyphosus","Kyphosus_sydneyanus",15,20,0.512815424815964,0.0679562922397189,0.0100959466378405
"Kyphosidae","Kyphosus","Kyphosus_sydneyanus",15,21,0.543372014031351,0.0737419994400935,0.0108633188718357
"Kyphosidae","Kyphosus","Kyphosus_sydneyanus",20,18,0.88283008869995,0.118063490850015,0.0175188759719054
"Kyphosidae","Kyphosus","Kyphosus_sydneyanus",20,19,0.847690183367371,0.113955395382403,0.0168488253102416
"Kyphosidae","Kyphosus","Kyphosus_sydneyanus",20,20,0.911637633338364,0.123324959900337,0.0179777336473075
"Kyphosidae","Kyphosus","Kyphosus_sydneyanus",20,21,1.08549662081833,0.144890945827752,0.0220351565632756
